 7296;2164
 7300;2100
 7304;2099
 7308;2064
 7312;1924
 7316;1665
 7320;1339
 7324;1005
 7328;711
 7332;481
 7336;318
 7340;210
 7344;143
 7348;107
 7352;92
 7356;89
 7360;89
 7364;87
 7368;82
 7372;73
 7376;61
 7380;48
 7384;36
 7388;25
 7392;17
 7396;11
 7400;8
 7404;5
 7408;4
 7412;3
 7416;2
 7420;2
 7424;2
 7428;3
 7432;3
 7436;3
 7440;4
 7444;4
 7448;4
 7452;4
 7456;4
 7460;3
 7464;3
 7468;3
 7472;3
 7476;3
 7480;3
 7484;3
 7488;3
 7492;4
 7496;4
 7500;3
 7504;3
 7508;3
 7512;3
 7516;3
 7520;3
 7524;3
 7528;3
 7532;3
 7536;2
 7540;2
 7544;2
 7548;2
 7552;2
 7556;1
 7560;1
 7564;1
 7568;1
 7572;1
 7576;1
 7580;1
 7584;1
 7588;1
 7592;1
 7596;1
 7600;1
 7604;0
 7608;0
 7612;0
 7616;0
 7620;0
 7624;0
 7628;0
 7632;1
 7636;1
 7640;1
 7644;1
 7648;2
 7652;2
 7656;3
 7660;3
 7664;3
 7668;3
 7672;3
 7676;3
 7680;3
 7684;3
 7688;4
 7692;4
 7696;5
 7700;5
 7704;6
 7708;7
 7712;9
 7716;11
 7720;16
 7724;24
 7728;36
 7732;53
 7736;76
 7740;104
 7744;133
 7748;163
 7752;191
 7756;212
 7760;221
 7764;222
 7768;225
 7772;259
 7776;363
 7780;576
 7784;909
 7788;1350
 7792;1846
 7796;2318
 7800;2692
 7804;2916
 7808;2996
 7812;2999
 7816;3023
 7820;3146
 7824;3386
 7828;3705
 7832;4037
 7836;4323
 7840;4537
 7844;4679
 7848;4757
 7852;4790
 7856;4792
 7860;4773
 7864;4746
 7868;4716
 7872;4688
 7876;4670
 7880;4665
 7884;4671
 7888;4675
 7892;4651
 7896;4555
 7900;4349
 7904;4021
 7908;3584
 7912;3090
 7916;2619
 7920;2245
 7924;2022
 7928;1942
 7932;1939
 7936;1915
 7940;1791
 7944;1550
 7948;1230
 7952;897
 7956;608
 7960;390
 7964;240
 7968;150
 7972;99
 7976;75
 7980;65
 7984;63
 7988;63
 7992;62
 7996;60
 8000;55
 8004;49
 8008;40
 8012;31
 8016;22
 8020;15
 8024;9
 8028;6
 8032;4
 8036;2
 8040;1
 8044;1
 8048;1
 8052;0
 8056;0
 8060;0
 8064;0
 8068;0
 8072;0
 8076;1
 8080;1
 8084;2
 8088;2
 8092;3
 8096;4
 8100;4
 8104;4
 8108;4
 8112;4
 8116;4
 8120;4
 8124;4
 8128;5
 8132;5
 8136;5
 8140;5
 8144;5
 8148;5
 8152;5
 8156;5
 8160;5
 8164;5
 8168;5
 8172;6
 8176;6
 8180;8
 8184;11
 8188;17
 8192;26
 8196;40
 8200;59
 8204;81
 8208;106
 8212;134
 8216;159
 8220;180
 8224;192
 8228;194
 8232;195
 8236;216
 8240;290
 8244;453
 8248;728
 8252;1117
 8256;1589
 8260;2069
 8264;2479
 8268;2755
 8272;2875
 8276;2893
 8280;2901
 8284;2991
 8288;3205
 8292;3512
 8296;3851
 8300;4157
 8304;4389
 8308;4537
 8312;4618
 8316;4651
 8320;4654
 8324;4640
 8328;4616
 8332;4589
 8336;4563
 8340;4542
 8344;4532
 8348;4532
 8352;4537
 8356;4523
 8360;4457
 8364;4300
 8368;4029
 8372;3643
 8376;3173
 8380;2695
 8384;2285
 8388;2009
 8392;1890
 8396;1872
 8400;1864
 8404;1773
 8408;1560
 8412;1253
 8416;913
 8420;606
 8424;371
 8428;218
 8432;128
 8436;80
 8440;58
 8444;49
 8448;47
 8452;47
 8456;47
 8460;46
 8464;45
 8468;42
 8472;36
 8476;30
 8480;23
 8484;17
 8488;13
 8492;10
 8496;8
 8500;7
 8504;6
 8508;6
 8512;5
 8516;5
 8520;6
 8524;6
 8528;6
 8532;6
 8536;6
 8540;6
 8544;5
 8548;5
 8552;4
 8556;4
 8560;4
 8564;4
 8568;4
 8572;4
 8576;4
 8580;4
 8584;4
 8588;4
 8592;4
 8596;4
 8600;4
 8604;3
 8608;3
 8612;3
 8616;2
 8620;2
 8624;2
 8628;2
 8632;2
 8636;2
 8640;2
 8644;1
 8648;1
 8652;1
 8656;1
 8660;1
 8664;1
 8668;1
 8672;1
 8676;1
 8680;1
 8684;1
 8688;1
 8692;1
 8696;1
 8700;1
 8704;0
 8708;0
 8712;0
 8716;0
 8720;0
 8724;0
 8728;0
 8732;0
 8736;0
 8740;0
 8744;0
 8748;0
 8752;0
 8756;0
 8760;0
 8764;0
 8768;0
 8772;0
 8776;0
 8780;0
 8784;0
 8788;0
 8792;0
 8796;0
 8800;0
 8804;0
 8808;0
 8812;0
 8816;0
 8820;0
 8824;0
 8828;0
 8832;0
 8836;0
 8840;0
 8844;0
 8848;0
 8852;0
 8856;0
 8860;0
 8864;0
 8868;1
 8872;1
 8876;1
 8880;2
 8884;3
 8888;4
 8892;6
 8896;9
 8900;13
 8904;20
 8908;29
 8912;43
 8916;60
 8920;81
 8924;102
 8928;123
 8932;139
 8936;148
 8940;151
 8944;151
 8948;166
 8952;222
 8956;354
 8960;589
 8964;929
 8968;1347
 8972;1788
 8976;2177
 8980;2447
 8984;2579
 8988;2603
 8992;2607
 8996;2683
 9000;2885
 9004;3198
 9008;3557
 9012;3881
 9016;4131
 9020;4295
 9024;4382
 9028;4416
 9032;4420
 9036;4407
 9040;4387
 9044;4366
 9048;4346
 9052;4330
 9056;4321
 9060;4321
 9064;4323
 9068;4313
 9072;4264
 9076;4138
 9080;3909
